6889661.176128 525408.625993 395923.798076
6795928.513755 1046059.070107 788262.048926
6640650.870386 1557236.241296 1173461.676595
6425234.464404 2054310.839940 1548034.253606
6151630.140141 2532781.281499 1908587.592698
5822315.700725 2988314.463562 2251856.466998
5440273.468715 3416785.007091 2574732.180424
5008963.277725 3814312.616494 2874290.720517
4532291.139635 4177297.220181 3147819.238751
4014573.871142 4502451.573372 3392840.618506
3460500.000000 4786831.027892 3607135.908226
2875087.304986 5027860.199364 3788764.416582
2263637.374120 5223356.290288 3936081.287676
1631687.592661 5371548.857790 4047752.397113
984960.995689 5471095.847031 4122766.434031
329314.439416 5521095.745061 4160444.059696
-329314.439416 5521095.745061 4160444.059696
-984960.995689 5471095.847031 4122766.434031
-1631687.592661 5371548.857790 4047752.397113
-2263637.374120 5223356.290288 3936081.287676
-2875087.304986 5027860.199364 3788764.416582
-3460500.000000 4786831.027892 3607135.908226
-4014573.871142 4502451.573372 3392840.618506
-4532291.139635 4177297.220181 3147819.238751
-5008963.277725 3814312.616494 2874290.720517
-5440273.468715 3416785.007091 2574732.180424
-5822315.700725 2988314.463562 2251856.466998
-6151630.140141 2532781.281499 1908587.592698
-6425234.464404 2054310.839940 1548034.253606
-6640650.870386 1557236.241296 1173461.676595
-6795928.513755 1046059.070107 788262.048926
-6889661.176128 525408.625993 395923.798076
-6921000.000000 0.000000 0.000000
-6889661.176128 -525408.625993 -395923.798076
-6795928.513755 -1046059.070107 -788262.048926
-6640650.870386 -1557236.241296 -1173461.676595
-6425234.464404 -2054310.839940 -1548034.253606
-6151630.140141 -2532781.281499 -1908587.592698
-5822315.700725 -2988314.463562 -2251856.466998
-5440273.468715 -3416785.007091 -2574732.180424
-5008963.277725 -3814312.616494 -2874290.720517
-4532291.139635 -4177297.220181 -3147819.238751
-4014573.871142 -4502451.573372 -3392840.618506
-3460500.000000 -4786831.027892 -3607135.908226
-2875087.304986 -5027860.199364 -3788764.416582
-2263637.374120 -5223356.290288 -3936081.287676
-1631687.592661 -5371548.857790 -4047752.397113
-984960.995689 -5471095.847031 -4122766.434031
-329314.439416 -5521095.745061 -4160444.059696
329314.439416 -5521095.745061 -4160444.059696
984960.995689 -5471095.847031 -4122766.434031
1631687.592661 -5371548.857790 -4047752.397113
2263637.374120 -5223356.290288 -3936081.287676
2875087.304986 -5027860.199364 -3788764.416582
3460500.000000 -4786831.027892 -3607135.908226
4014573.871142 -4502451.573372 -3392840.618506
4532291.139635 -4177297.220181 -3147819.238751
5008963.277725 -3814312.616494 -2874290.720517
5440273.468715 -3416785.007091 -2574732.180424
5822315.700725 -2988314.463562 -2251856.466998
6151630.140141 -2532781.281499 -1908587.592698
6425234.464404 -2054310.839940 -1548034.253606
6640650.870386 -1557236.241296 -1173461.676595
6795928.513755 -1046059.070107 -788262.048926
6889661.176128 -525408.625993 -395923.798076
6921000.000000 0.000000 0.000000


6768214.035624 1050364.523140 -994109.720559
6717414.697642 1561443.152252 -581786.956019
6605781.411940 2058381.110381 -164195.438713
6434325.146841 2536678.050426 254883.057912
6204598.636833 2992002.441232 671653.294095
5918682.320764 3420230.794608 1082340.934039
5579165.501067 3817485.008271 1483226.726879
5189122.894637 4180167.486548 1870680.188797
4752086.787718 4504993.720751 2241192.481244
4272015.046971 4789022.034204 2591408.187523
3753255.276420 5029680.222517 2918155.699967
3200505.444880 5224788.847869 3218475.942504
2618771.340421 5372580.976337 3489649.168512
2013321.237176 5471718.179518 3729219.591265
1389638.185036 5521302.655548 3935017.623915
753370.354303 5520885.359735 4105179.527611
110279.884978 5470470.071175 4238164.289802
-533809.296062 5370513.358526 4332767.579888
-1173064.217455 5221920.445258 4388132.655826
-1801695.687641 5026037.011803 4403758.122913
-2414010.722680 4784637.008869 4379502.474500
-3004464.102796 4499906.592262 4315585.373495
-3567708.590744 4174424.324729 4212585.663063
-4098643.357221 3811137.824085 4071436.124531
-4592460.174764 3413337.069137 3893415.029978
-5044686.961805 2984624.605122 3680134.566003
-5451228.282530 2528882.918503 3433526.233516
-5808402.435786 2050239.276567 3155823.355763
-6112974.797129 1553028.350255 2849540.853009
-6362187.112092 1041752.958710 2517452.467028
-6553782.475359 521043.291052 2162565.641669
-6686025.769651 -4385.025336 1788094.286976
-6757719.379216 -529773.630254 1397429.673528
-6768214.035624 -1050364.523140 994109.720559
-6717414.697642 -1561443.152252 581786.956019
-6605781.411940 -2058381.110381 164195.438713
-6434325.146841 -2536678.050426 -254883.057912
-6204598.636833 -2992002.441232 -671653.294095
-5918682.320764 -3420230.794608 -1082340.934039
-5579165.501067 -3817485.008271 -1483226.726879
-5189122.894637 -4180167.486548 -1870680.188797
-4752086.787718 -4504993.720751 -2241192.481244
-4272015.046971 -4789022.034204 -2591408.187523
-3753255.276420 -5029680.222517 -2918155.699967
-3200505.444880 -5224788.847869 -3218475.942504
-2618771.340421 -5372580.976337 -3489649.168512
-2013321.237176 -5471718.179518 -3729219.591265
-1389638.185036 -5521302.655548 -3935017.623915
-753370.354303 -5520885.359735 -4105179.527611
-110279.884978 -5470470.071175 -4238164.289802
533809.296062 -5370513.358526 -4332767.579888
1173064.217455 -5221920.445258 -4388132.655826
1801695.687641 -5026037.011803 -4403758.122913
2414010.722680 -4784637.008869 -4379502.474500
3004464.102796 -4499906.592262 -4315585.373495
3567708.590744 -4174424.324729 -4212585.663063
4098643.357221 -3811137.824085 -4071436.124531
4592460.174764 -3413337.069137 -3893415.029978
5044686.961805 -2984624.605122 -3680134.566003
5451228.282531 -2528882.918503 -3433526.233516
5808402.435786 -2050239.276567 -3155823.355763
6112974.797129 -1553028.350255 -2849540.853009
6362187.112092 -1041752.958710 -2517452.467028
6553782.475359 -521043.291052 -2162565.641669
6686025.769651 4385.025336 -1788094.286976
6757719.379216 529773.630254 -1397429.673528


6338186.417213 1565649.080475 -2297036.546829
6337958.536560 2062450.085329 -1864623.885499
6280333.121943 2540573.222832 -1415324.901518
6165832.038040 2995688.535812 -953208.516061
5995492.224397 3423674.429517 -482459.726674
5770856.304746 3820654.997420 -7341.707292
5493958.616760 4183035.122023 467842.799729
5167306.788779 4507533.032802 938790.449908
4793859.030342 4791210.026427 1401236.268397
4376997.342180 5031497.080115 1850992.274253
3920496.888291 5226218.117100 2283985.407440
3428491.807478 5373609.713516 2696294.415093
2905437.773942 5472337.068242 3084185.362992
2356071.646006 5521506.091067 3444145.450645
1785368.568398 5520671.499704 3772914.823759
1198496.916563 5469840.852342 4067516.095978
600771.491060 5369474.479196 4325281.312561
-2394.614098 5220481.313683 4543876.111792
-605539.033260 5024210.660981 4721320.865317
-1203199.597167 4782439.978516 4856008.605972
-1789963.799202 4497358.779025 4946719.580719
-2360517.811888 4171548.801999 4992632.296925
-2909694.609735 3807960.633041 4993330.961922
-3432520.762618 3409886.982914 4948809.248491
-3924261.475937 2980932.868235 4859470.352164
-4380463.469642 2524982.963892 4726123.339820
-4796995.307835 2046166.422825 4549975.822652
-5170084.813686 1548819.481776 4332623.019853
-5496353.230858 1037446.191660 4076033.312063
-5772845.822040 516677.628180 3782530.415410
-5997058.627510 -8770.047911 3454772.337575
-6166961.141381 -534138.301090 3095727.306466
-6281014.700179 -1054669.315101 2708646.889485
-6338186.417213 -1565649.080475 2297036.546829
-6337958.536560 -2062450.085329 1864623.885499
