6921000.000000 0.000001 0.000002
6889661.176128 395923.798077 525408.625994
6795928.513755 788262.048927 1046059.070109
6640650.870385 1173461.676597 1557236.241297
6425234.464403 1548034.253608 2054310.839941
6151630.140140 1908587.592699 2532781.281501
5822315.700723 2251856.466999 2988314.463564
5440273.468713 2574732.180425 3416785.007093
5008963.277724 2874290.720518 3814312.616496
4532291.139634 3147819.238752 4177297.220182
4014573.871140 3392840.618507 4502451.573373
3460499.999998 3607135.908226 4786831.027893
2875087.304984 3788764.416582 5027860.199365
2263637.374118 3936081.287677 5223356.290289
1631687.592659 4047752.397113 5371548.857790
984960.995687 4122766.434031 5471095.847031
329314.439414 4160444.059696 5521095.745061
-329314.439418 4160444.059696 5521095.745061
-984960.995692 4122766.434031 5471095.847031
-1631687.592663 4047752.397112 5371548.857790
-2263637.374122 3936081.287676 5223356.290287
-2875087.304988 3788764.416581 5027860.199364
-3460500.000002 3607135.908225 4786831.027891
-4014573.871144 3392840.618505 4502451.573371
-4532291.139637 3147819.238750 4177297.220180
-5008963.277727 2874290.720516 3814312.616493
-5440273.468716 2574732.180423 3416785.007090
-5822315.700726 2251856.466997 2988314.463561
-6151630.140142 1908587.592697 2532781.281497
-6425234.464405 1548034.253605 2054310.839938
-6640650.870387 1173461.676594 1557236.241294
-6795928.513756 788262.048924 1046059.070105
-6889661.176129 395923.798074 525408.625991
-6921000.000000 -0.000001 -0.000002
-6889661.176128 -395923.798077 -525408.625994
-6795928.513755 -788262.048927 -1046059.070109
-6640650.870385 -1173461.676597 -1557236.241297
-6425234.464403 -1548034.253608 -2054310.839941
-6151630.140140 -1908587.592699 -2532781.281501
-5822315.700723 -2251856.466999 -2988314.463564
-5440273.468713 -2574732.180425 -3416785.007093
-5008963.277724 -2874290.720518 -3814312.616496
-4532291.139634 -3147819.238752 -4177297.220182
-4014573.871140 -3392840.618507 -4502451.573373
-3460499.999998 -3607135.908226 -4786831.027893
-2875087.304984 -3788764.416582 -5027860.199365
-2263637.374118 -3936081.287677 -5223356.290289
-1631687.592659 -4047752.397113 -5371548.857790
-984960.995687 -4122766.434031 -5471095.847031
-329314.439414 -4160444.059696 -5521095.745061
329314.439418 -4160444.059696 -5521095.745061
984960.995692 -4122766.434031 -5471095.847031
1631687.592663 -4047752.397112 -5371548.857790
2263637.374122 -3936081.287676 -5223356.290287
2875087.304988 -3788764.416581 -5027860.199364
3460500.000002 -3607135.908225 -4786831.027891
4014573.871144 -3392840.618505 -4502451.573371
4532291.139637 -3147819.238750 -4177297.220180
5008963.277727 -2874290.720516 -3814312.616493
5440273.468716 -2574732.180423 -3416785.007090
5822315.700726 -2251856.466997 -2988314.463561
6151630.140142 -1908587.592697 -2532781.281497
6425234.464405 -1548034.253605 -2054310.839938
6640650.870387 -1173461.676594 -1557236.241294
6795928.513756 -788262.048924 -1046059.070105
6889661.176129 -395923.798074 -525408.625991


6620721.013526 1996278.046251 284900.374018
6455651.200346 2360386.933699 808320.544522
6232118.010214 2703119.791559 1324420.439004
5952145.794314 3021372.777999 1828526.176898
5618270.024388 3312263.744690 2316072.498580
5233514.331110 3573158.337992 2782644.109063
4801363.121620 3801693.856069 3224015.663590
4325730.024192 3995800.645878 3636190.033017
3810922.445808 4153720.846272 4015434.502427
3261602.563619 4274024.307464 4358314.575177
2682745.103543 4355621.542678 4661725.076233
2079592.288375 4397773.594717 4922918.273112
1457606.363411 4400098.728069 5139528.759778
822420.129504 4362575.885969 5309594.878119
179785.931550 4285544.881083 5431576.483033
-464476.435641 4169703.318122 5504368.890216
-1104532.432306 4016100.276216 5527312.880357
-1734585.612222 3826126.808301 5500200.669127
-2348930.116226 3601503.343520 5423277.788911
-2942002.345357 3344264.106753 5297240.865223
-3508431.345669 3056738.696363 5123231.307962
-4043087.448420 2741530.986992 4902824.974624
-4541128.725150 2401495.548465 4638017.899094
-4998044.836935 2039711.794371 4331208.215255
-5409697.880709 1659456.094410 3985174.439115
-5772359.862764 1264172.103084 3603050.306135
-6082746.460029 857439.573432 3188296.391636
-6338046.763416 442941.938224 2744668.771294
-6535948.733842 24432.952233 2276185.005538
-6674660.140418 -394297.302358 1787087.755895
-6752924.791166 -809456.739519 1281806.362797
-6770033.909288 -1217285.611100 764916.732785
-6725832.551963 -1614090.555686 241099.898391
-6620721.013526 -1996278.046251 -284900.374018
-6455651.200346 -2360386.933699 -808320.544522
-6232118.010214 -2703119.791559 -1324420.439004
-5952145.794314 -3021372.777999 -1828526.176898
-5618270.024388 -3312263.744690 -2316072.498580
-5233514.331110 -3573158.337992 -2782644.109063
-4801363.121620 -3801693.856069 -3224015.663590
-4325730.024192 -3995800.645878 -3636190.033017
-3810922.445808 -4153720.846272 -4015434.502427
-3261602.563619 -4274024.307464 -4358314.575177
-2682745.103543 -4355621.542678 -4661725.076233
-2079592.288375 -4397773.594717 -4922918.273112
-1457606.363411 -4400098.728069 -5139528.759778
-822420.129504 -4362575.885969 -5309594.878119
-179785.931550 -4285544.881083 -5431576.483033
464476.435641 -4169703.318122 -5504368.890216
1104532.432306 -4016100.276216 -5527312.880357
1734585.612222 -3826126.808301 -5500200.669127
2348930.116226 -3601503.343520 -5423277.788911
2942002.345357 -3344264.106753 -5297240.865223
3508431.345669 -3056738.696363 -5123231.307962
4043087.448420 -2741530.986992 -4902824.974624
4541128.725150 -2401495.548465 -4638017.899094
4998044.836935 -2039711.794371 -4331208.215255
5409697.880709 -1659456.094410 -3985174.439115
5772359.862764 -1264172.103084 -3603050.306135
6082746.460029 -857439.573432 -3188296.391636
6338046.763416 -442941.938224 -2744668.771294
6535948.733842 -24432.952233 -2276185.005538
6674660.140418 394297.302358 -1787087.755895
6752924.791166 809456.739519 -1281806.362797
6770033.909288 1217285.611100 -764916.732785
6725832.551963 1614090.555686 -241099.898391


5747511.480682 3813468.560576 569043.334838
5465920.999367 4103394.411900 1089083.527130
5134830.291063 4356159.288003 1599260.810351
4757237.764495 4569474.111026 2094954.940022
4336562.956055 4741407.068899 2571676.833345
3876615.561952 4870401.110131 3025109.223030
3381560.937011 4955288.044710 3451145.755142
2855882.372577 4995299.123410 3845928.176873
2304340.495132 4990071.999708 4205881.277477
1731930.153327 4939654.011244 4527745.265935
1143835.183858 4844501.751130 4808605.292126
545381.465837 4705476.932968 5045917.844161
-58011.311193 4523838.587040 5237533.782820
-660878.728806 4301231.658335 5381717.804489
-1257761.126312 4039672.109669 5477164.156341
-1843253.044288 3741528.664819 5523008.461433
-2412052.177260 3409501.356991 5518835.546640
-2959007.392200 3046597.076899 5464683.202523
-3479165.377982 2656102.341902 5361041.841097
-3967815.503339 2241553.532788 5208850.054580
-4420532.477067 1806704.867769 5009486.115359
-4833216.424146 1355494.403692 4764755.494139
-5202130.014845 892008.372392 4476874.509323
-5523932.310561 420444.175140 4148450.255690
-5795709.019870 -54927.629669 3782456.994138
-6014998.890807 -529802.001358 3382209.216319
-6179816.000343 -999878.404080 2951331.628089
-6288667.739212 -1460899.753141 2493726.323609
-6340568.329211 -1908690.967811 2013537.447381
-6335047.750559 -2339196.781508 1515113.664224
-6272155.998471 -2748518.466919 1002968.777104
-6152462.630394 -3132949.143475 481740.849424
-5977051.608004 -3489007.347438 -43849.797987
-5747511.480682 -3813468.560576 -569043.334838
-5465920.999367 -4103394.411900 -1089083.527130
-5134830.291063 -4356159.288003 -1599260.810351
-4757237.764495 -4569474.111026 -2094954.940022
-4336562.956055 -4741407.068899 -2571676.833345
-3876615.561952 -4870401.110131 -3025109.223030
-3381560.937011 -4955288.044710 -3451145.755142
-2855882.372577 -4995299.123410 -3845928.176873
-2304340.495132 -4990071.999708 -4205881.277477
-1731930.153327 -4939654.011244 -4527745.265935
-1143835.183858 -4844501.751130 -4808605.292126
-545381.465837 -4705476.932968 -5045917.844161
58011.311193 -4523838.587040 -5237533.782820
660878.728806 -4301231.658335 -5381717.804489
1257761.126312 -4039672.109669 -5477164.156341
1843253.044288 -3741528.664819 -5523008.461433
2412052.177260 -3409501.356991 -5518835.546640
2959007.392200 -3046597.076899 -5464683.202523
3479165.377982 -2656102.341902 -5361041.841097
3967815.503339 -2241553.532788 -5208850.054580
4420532.477067 -1806704.867769 -5009486.115359
4833216.424146 -1355494.403692 -4764755.494139
5202130.014845 -892008.372392 -4476874.509323
5523932.310561 -420444.175140 -4148450.255690
5795709.019870 54927.629669 -3782456.994138
6014998.890807 529802.001358 -3382209.216319
6179816.000343 999878.404080 -2951331.628089
6288667.739212 1460899.753141 -2493726.323609
6340568.329211 1908690.967811 -2013537.447381
6335047.750559 2339196.781508 -1515113.664224
6272155.998471 2748518.466919 -1002968.777104
6152462.630394 3132949.143475 -481740.849424
5977051.608004 3489007.347438 43849.797987


4381634.135355 5289250.947202 851673.482862
4013498.126286 5470239.329005 1366951.159955
3609015.256679 5601688.376358 1869849.515666
3171848.586038 5682407.666331 2355814.224610
2705957.163429 5711666.192535 2820444.315129
2215560.173720 5689198.985226 3259532.025173
1705098.727990 5615209.510913 3669100.908446
1179195.644138 5490367.829732 4045441.845718
642613.581930 5315804.527281 4385146.635183
100211.911613 5093100.475858 4685138.857664
-443097.293294 4824272.517839 4942701.737137
-982393.740498 4511755.200842 5155502.744283
-1512793.477860 4158378.730083 5321614.720227
-2029493.123225 3767343.337604 5439533.329192
-2527813.364591 3342190.300472 5508190.681996
-3003241.336686 2886769.870428 5526965.007019
-3451471.490173 2405206.405410 5495686.281066
-3868444.583370 1901861.018729 5414637.769125
-4250384.443378 1381292.084152 5284553.459068
-4593832.163678 848213.954563 5106611.414553
-4895677.428531 307454.268052 4882423.106290
-5153186.680477 -236089.771921 4614018.818314
-5364027.875853 -777495.746360 4303829.261421
-5526291.604146 -1311860.598922 3954663.560272
-5638508.379904 -1834345.038754 3569683.813526
-5699661.950629 -2340217.365859 3152376.457386
-5709198.500115 -2824896.322107 2706520.691890
-5667031.663893 -3283992.579816 2236154.255893
-5573543.311360 -3713348.492184 1745536.860678
-5429580.087516 -4109075.745580 1239111.613350
-5236445.745608 -4467590.572718 721464.779370
-4995889.340143 -4785646.207806 197284.248626
-4710089.387182 -5060362.289760 -328682.918823
-4381634.135355 -5289250.947202 -851673.482862
-4013498.126286 -5470239.329005 -1366951.159955
-3609015.256679 -5601688.376358 -1869849.515666
-3171848.586038 -5682407.666331 -2355814.224610
-2705957.163429 -5711666.192535 -2820444.315129
-2215560.173720 -5689198.985226 -3259532.025173
-1705098.727990 -5615209.510913 -3669100.908446
-1179195.644138 -5490367.829732 -4045441.845718
-642613.581930 -5315804.527281 -4385146.635183
-100211.911613 -5093100.475858 -4685138.857664
443097.293294 -4824272.517839 -4942701.737137
982393.740498 -4511755.200842 -5155502.744283
1512793.477860 -4158378.730083 -5321614.720227
2029493.123225 -3767343.337604 -5439533.329192
2527813.364591 -3342190.300472 -5508190.681996
3003241.336686 -2886769.870428 -5526965.007019
3451471.490173 -2405206.405410 -5495686.281066
3868444.583370 -1901861.018729 -5414637.769125
4250384.443378 -1381292.084152 -5284553.459068
4593832.163678 -848213.954563 -5106611.414553
4895677.428531 -307454.268052 -4882423.106290
5153186.680477 236089.771921 -4614018.818314
5364027.875853 777495.746360 -4303829.261421
5526291.604146 1311860.598922 -3954663.560272
5638508.379904 1834345.038754 -3569683.813526
5699661.950629 2340217.365859 -3152376.457386
5709198.500115 2824896.322107 -2706520.691890
5667031.663893 3283992.579816 -2236154.255893
5573543.311360 3713348.492184 -1745536.860678
5429580.087516 4109075.745580 -1239111.613350
5236445.745608 4467590.572718 -721464.779370
4995889.340143 4785646.207806 -197284.248626
4710089.387182 5060362.289760 328682.918823


2648380.378503 6293235.183615 1132039.440334
2233407.058785 6341817.295013 1641184.726482
1798207.658892 6332966.926933 2135467.189603
1346723.411980 6266764.229679 2610410.531169
883043.029304 6143808.745128 3061713.590734
411365.672212 5965213.977189 3485289.297902
-64037.076109 5732597.307736 3877301.685479
-538859.894753 5448065.349350 4234200.628576
-1008802.714745 5114194.867507 4552753.995099
-1469609.661135 4734009.444990 4830076.916431
-1917107.594859 4310952.099860 5063657.913252
-2347243.905333 3848854.104947 5251381.639884
-2756123.211521 3351900.291249 5391548.041188
-3140042.639109 2824591.149459 5482887.748530
-3495525.354309 2271702.072820 5524573.575375
-3819352.050605 1698240.110429 5516228.008419
-4108590.103290 1109398.622619 5457926.626411
-4360620.127768 510510.249087 5350197.415692
-4573159.701111 -93001.384315 5194015.988679
-4744284.032029 -695670.782779 4990796.748559
-4872443.392082 -1292040.078906 4742380.080240
-4956477.150260 -1876708.460002 4451015.683538
-4995624.283836 -2444381.078668 4119342.199550
-4989530.270306 -2989917.003765 3750363.314707
-4938250.298000 -3508375.777475 3347420.558927
-4842248.766289 -3995062.156859 2914163.044205
-4702395.079909 -4445568.634699 2454514.417685
-4519955.775502 -4855815.354571 1972637.328508
-4296583.051659 -5222087.058650 1472895.730214
-4034299.806358 -5541066.733665 959815.360103
-3735481.317284 -5809865.650285 438042.753459
-3402833.730947 -6026049.523896 -87696.836192
-3039369.555401 -6187660.559862 -612642.229714
-2648380.378503 -6293235.183615 -1132039.440334
-2233407.058785 -6341817.295013 -1641184.726482
-1798207.658892 -6332966.926933 -2135467.189603
-1346723.411980 -6266764.229679 -2610410.531169
-883043.029304 -6143808.745128 -3061713.590734
-411365.672212 -5965213.977189 -3485289.297902
64037.076109 -5732597.307736 -3877301.685479
538859.894753 -5448065.349350 -4234200.628576
1008802.714745 -5114194.867507 -4552753.995099
1469609.661135 -4734009.444990 -4830076.916431
1917107.594859 -4310952.099860 -5063657.913252
2347243.905333 -3848854.104947 -5251381.639884
2756123.211521 -3351900.291249 -5391548.041188
3140042.639109 -2824591.149459 -5482887.748530
3495525.354309 -2271702.072820 -5524573.575375
3819352.050605 -1698240.110429 -5516228.008419
4108590.103290 -1109398.622619 -5457926.626411
4360620.127768 -510510.249087 -5350197.415692
4573159.701111 93001.384315 -5194015.988679
4744284.032029 695670.782779 -4990796.748559
4872443.392082 1292040.078906 -4742380.080240
4956477.150260 1876708.460002 -4451015.683538
4995624.283836 2444381.078668 -4119342.199550
4989530.270306 2989917.003765 -3750363.314707
4938250.298000 3508375.777475 -3347420.558927
4842248.766289 3995062.156859 -2914163.044205
4702395.079909 4445568.634699 -2454514.417685
4519955.775502 4855815.354571 -1972637.328508
4296583.051659 5222087.058650 -1472895.730214
4034299.806358 5541066.733665 -959815.360103
3735481.317284 5809865.650285 -438042.753459
3402833.730947 6026049.523896 87696.836192
3039369.555401 6187660.559862 612642.229714


706208.129893 6739073.706260 1409395.848892
289801.663552 6645609.387224 1911055.171428
-129229.291532 6491961.400480 2395407.682398
-547089.926140 6279521.205987 2858067.010458
-959996.029658 6010212.695046 3294843.241089
-1364208.260472 5686474.767234 3701780.861109
-1756066.010027 5311239.243357 4075194.580416
-2132020.553861 4887904.314426 4411702.706544
-2488667.189408 4420303.767114 4708257.769792
-2822776.069507 3912672.264385 4962174.121585
-3131321.452404 3369606.995738 5171152.256121
-3411509.103331 2796026.044341 5333299.635053
-3660801.599533 2197123.848112 5447147.826608
-3876941.309560 1578324.158080 5511665.803934
-4057970.838728 945230.920064 5526269.282236
-4202250.755589 303577.524462 5490826.010155
