#7230386746
#1069
4664018.836277 394833.370734 5098163.973844
#1004
4750160.196162 -578444.361628 5000162.120502
#939
4632155.400682 -1582854.983088 4892642.174372
#874
4297016.530419 -2574400.937674 4775808.805784
#875
4775033.238427 -2223091.620041 4489672.841179
#876
5209806.505996 -1851649.640442 4162877.704081
#877
5597398.959088 -1463438.834964 3798382.901857
#878
5934300.500428 -1061974.900778 3399489.355879
#879
6217460.097487 -650893.557439 2969809.507871
#880
6444313.413105 -233917.621251 2513234.605074
#881
6612806.028528 185176.709138 2033899.460508
#882
6721412.048538 602594.050574 1536145.007472
#883
6769147.920200 1014554.206974 1024478.987369
#884
6755581.340068 1417326.403368 503535.126913
#885
6680835.169193 1807263.072375 -21968.825627
#886
6545586.320473 2180832.887137 -547273.825081
#887
6351059.628426 2534652.741562 -1067622.628027
#888
6099016.756897 2865518.388259 -1578302.875128
#889
5791740.245162 3170433.456696 -2074689.766985
#890
5432012.836894 3446636.588795 -2552287.947039


#1007230386746
#1069
4665984.718118 401766.602854 5095822.917559
#1004
4753629.918079 -572222.784428 4997579.882996
#939
4636900.349381 -1577663.023476 4889823.671081
#874
4302743.685069 -2570487.399751 4772759.401890
#875
4780286.973754 -2218928.089971 4486140.387917
#876
5214539.243359 -1847273.823799 4158894.191895
#877
5601567.838085 -1458890.359822 3793984.406050
#878
5937867.767045 -1057294.958831 3394715.709911
#879
6220393.446005 -646124.530966 2964703.942619
#880
6446586.278666 -229102.699295 2507843.357327
#881
6614397.827709 189993.921899 2028271.354241
#882
6722308.365760 607369.928715 1530331.011686
#883
6769340.638275 1019245.499402 1018531.754511
#884
6755068.713711 1421890.625014 497508.516044
#885
6679621.840828 1811658.888939 -28020.236585
#886
6543683.278189 2185020.489425 -553295.233613
#887
6348484.106469 2538594.205999 -1073559.503325
#888
6095792.079593 2869178.020333 -1584101.451931
#889
5787895.615688 3173778.114211 -2080297.532484
#890
5427583.072809 3449635.982015 -2557654.116440


#2007230386746
#1069
4667945.007142 408699.353402 5093475.753238
#1004
4757093.942125 -566000.521342 4994991.655212
#939
4641639.740125 -1572469.172820 4886999.306673
#874
4308465.682295 -2566570.780749 4769704.277195
#875
4785534.979257 -2214761.900215 4482602.557406
#876
5219265.730388 -1842895.792948 4154905.694709
#877
5605730.002842 -1454340.136001 3789581.362638
#878
5941427.916321 -1052613.749572 3389937.994916
#879
6223319.338537 -641354.730026 2959594.823767
#880
6448851.417118 -224287.502728 2502449.103589
#881
6615981.698637 194810.906926 2022640.816815
#882
6723196.625382 612145.078840 1524515.181591
#883
6769525.242376 1023935.570127 1012583.300805
#884
6754547.990487 1426453.142330 491481.308844
#885
6678400.506029 1816052.533985 -34071.613957
#886
6541772.392413 2189205.472669 -559315.978946
#887
6345900.974992 2542532.627586 -1079495.091818
#888
6092560.095655 2872834.213306 -1589898.129974
#889
5784044.048635 3177118.967522 -2085902.804463
#890
5423146.803029 3452631.240378 -2563017.220145


#3007230386746
#1069
4669899.701000 415631.614068 5091122.483695
#1004
4760552.264149 -559777.579827 4992397.440252
#939
4646373.567234 -1567273.437347 4884169.084532
#874
4314182.515241 -2562651.085363 4766643.435362
#875
4790777.248647 -2210593.055765 4479059.353888
#876
5223985.961419 -1838515.553136 4150912.217305
#877
5609885.448370 -1449788.168956 3785173.776898
#878
5944980.943989 -1047931.278613 3385156.216619
#879
6226237.771575 -636584.160334 2954482.157438
#880
6451108.825746 -219472.037322 2497051.850326
#881
6617557.639412 199627.658446 2017007.854979
#882
6724076.826341 616919.495226 1518697.524157
#883
6769701.732281 1028624.413525 1006633.633379
#884
6754019.171020 1431013.949849 485453.512537
#885
6677171.166260 1820444.002244 -40122.950489
#886
6539853.665433 2193387.831853 -565336.053863
#887
6343310.237091 2546468.001602 -1085429.386388
#888
6089320.808955 2876486.962798 -1595692.902307
#889
5780185.548619 3180456.012624 -2091505.576204
#890
5418704.032871 3455622.360294 -2568377.251725


#4007230386746
#1069
4671848.797350 422563.376544 5088763.111750
#1004
4764004.880003 -553553.967343 4989797.241226
#939
4651101.825033 -1562075.823283 4881333.008051
#874
4319894.177053 -2558728.318292 4763576.880059
#875
4796013.775640 -2206421.561620 4475510.781608
#876
5228699.930793 -1834133.109613 4146913.764469
#877
5614034.169689 -1445234.464143 3780761.654114
#878
5948526.845790 -1043247.551566 3380370.380753
#879
6229148.741623 -631812.827610 2949365.949761
#880
6453358.501844 -214656.308849 2491651.604007
#881
6619125.648145 204444.170685 2011372.475486
#882
6724948.967580 621693.172150 1512878.046358
#883
6769870.107780 1033312.023977 1000682.759367
#884
6753482.255944 1435573.042103 479425.134348
#885
6675933.822995 1824833.288455 -46174.238929
#886
6537927.099551 2197567.561964 -571355.451148
#887
6340711.895871 2550400.323331 -1091362.379924
#888
6086074.223378 2880136.264430 -1601485.761986
#889
5776320.120267 3183789.245518 -2097105.840992
#890
5414254.767661 3458609.338178 -2573734.204757


#5007230386746
#1069
4673792.293854 429494.632520 5086397.640231
#1004
4767451.785551 -547329.691349 4987191.061250
#939
4655824.507855 -1556876.336860 4878491.080630
#874
4325600.660885 -2554802.484238 4760504.614963
#875
4801244.553959 -2202247.422779 4471956.844821
#876
5233407.632860 -1829748.467633 4142910.340994
#877
5618176.161826 -1440679.027020 3776344.999573
#878
5952065.617473 -1038562.574045 3375580.493054
#879
6232052.245189 -627040.737573 2944246.206869
#880
6455600.442715 -209840.323082 2486248.371106
#881
6620685.722957 209260.437870 2005734.685090
#882
6725813.048054 626466.103891 1507056.755169
#883
6770030.368670 1037998.395865 994730.685901
#884
6752937.245902 1440130.413627 473396.181503
#885
6674688.477716 1829220.387355 -52225.472022
#886
6535992.697076 2201744.657992 -577374.163585
#887
6338105.954447 2554329.588058 -1097294.065314
#888
6082820.342815 2883782.113827 -1607276.702067
#889
5772447.768210 3187118.662209 -2102703.592114
#890
5409799.012731 3461592.170448 -2579088.072818


#6007230386746
#1069
